title,salary,city,job,publish_date,requirements,responsibilities,schedule,experience,employment,url
Программист 1С,,Алматы,Neptune Sanitary Ware,22-07-2023,Знание 1С КА. Умение программировать на любом языке. Знание PowerBI.,Разработка конфигураций од задачи заказчика. Обновление не типовой конфигурации. Интеграция 1С с другими системами. Оптимизировать бизнес процессы компании за...,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83398623
Backend-разработчик в проектный отдел логистики,,Алматы,"Small, ТМ (Скиф Сауда, ТОО)",05-07-2023,Опыт работы в сфере разработки backend приложений – не менее 3-х лет. Опыт работы на позиции тимлида - не менее года. ,"Разработка, развитие, поддержание и доработка программных продуктов, используемых в логистике торговой сети. Сбор информации о возникающих проблемах, неудобствах, возможных улучшениях...",,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/83004859
Full-stack developer (CRM),,Алматы,R2.kz,21-07-2023,"Опыт работы программистом Backend/Frontend с использованием PHP, JavaScript и знанием веб-верстки от 1 года коммерческого опыта. ","Разработка бэкенд части системы, обеспечивающей связь между CRM и сторонними системами. Разработка фронтенд компонентов и интерфейсов для визуализации данных и...",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83618052
Java-разработчик в Корпоративный Блок,,Алматы,Jusan Bank,10-07-2023,"Mongo DB. Rest. Высшее техническое образование. Стаж работы от 3-х лет разработки на языках программирования: Java/Kotlin, Spring. ","Решение для бизнеса, позволяющее принимать платежи, продавать товары или услуги в рассрочку, с помощью QR POS терминалов. Дизайнеры интерфейсов. ",,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/74250079
Frontend-разработчик,,Алматы,ALLUR AUTO,13-07-2023,"Понимание принципов и подходов современной Front-end разработки. Опыт работы с JavaScript, CSS и HTML. Знание нескольких фреймворков JavaScript (React...",Разработка и поддержка пользовательского интерфейса нашего продукта. Работа в тесном сотрудничестве с командой бэкенд-разработчиков и дизайнеров. Преобразование дизайнерских макетов...,,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/81916484
Flutter разработчик,400000 KZT,Астана,Вайпоинг,21-07-2023,Опыт разработки Flutter от двух лет и более. Опыт подключения нативных интеграций iOS/Android на Flutter. Знание принципов UI/UX. ,IT компания WIpon находится в поиске flutter разработчика. - Участие в разработке и поддержке мобильных приложений на базе Flutter. - ,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/82836288
Frontend-разработчик (Angular),,Астана,Холдинг Самгау,28-06-2023,"Angular 9+. SCSS. BEM. RxJs. Devextreme. Solid, Design Pattern.",Разработка/доработка. Разработка новых функций по постановкам задач. Рефакторинг. Делать мир лучше :).,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/82614392
Программист 1C,500000 - 1100000 KZT,Алматы,UniHub Platform,27-06-2023,Опыт участия в проектах по внедрению программных продуктов на платформе 1С в качестве разработчика. Опыт разработки конфигураций 1С...,"Разработка нетиповых конфигураций 1С, создание новых функциональных модулей и подсистем, расширение функциональности конфигураций: Участие в проектах разработки собственных продуктов...",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/82535848
Learning & Development Manager,,Алматы,"Международный Аэропорт Алматы, АО",04-07-2023,"Proven experience as an L&D Manager, Training Manager or similar. Current knowledge of effective learning and development methods. ",Create and execute learning strategies and programs. Evaluate individual and organizational development needs. Manage annual Performance Management and Development Planning...,,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/82943439
Web-разработчик (PHP+JS),,Павлодар,Публичная Компания «Freedom Finance Global PLC»,16-07-2023,Опыт в разработке Web-приложений с использованием PHP и JavaScript от 2 лет. Глубокие знания фреймворка Laravel. Опыт работы с...,,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/82040979
Full Stack Developer (Node.js+React),,Алматы,Andersen,19-07-2023,"Be a good team player with excellent interpersonal, problem solving and logical thinking skills. Must-haves: Commercial development experience as...","Technology stack on the project: JavaScript, TypeScript, Node.js, React, Redux, Jest, Cypress, Docker, Kubernetes. Responsibilities: Willingness to take full responsibility...",,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/83696558
Middle Frontend-разработчик на React/Fullstack разработчик на React и Django,250000 - 500000 KZT,Алматы,yume.pro,03-07-2023,1-3 года опыта в разработке. Быстрое решение проблем. Чистый и эффективный код.,Работа над разработанным сервисом для аренды видео оборудования и СРМ системой для учета аренд yume.rent.,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/82915931
Разработчик ПО,150000 - 250000 RUR,Астана,Агрегатор Торгов Малого Объема,24-07-2023,Знание языка PHP. Опыт работы с Laravel (обязательно). Опыт написания unit-тестов. Опыт работы с реляционными СУБД (у нас PostgreSQL). ,Участие в разработке продукта в качестве разработчика. Взаимодействие с архитекторами клиента и внешних команд разработки. Разработка интеграций с различными информационными...,,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/83594889
Разработчик VR Unreal Engine,200000 - 400000 KZT,Алматы,«Caspian Technology Service»,08-07-2023,Опыт работы на движке Unreal Engine не менее 1 года. Уверенное знание C++ и работа с Blueprint. Опыт работы с...,Разработка VR приложений. Отчётность. Проектная работа. Онлайн/Оффлайн.,,От 1 года до 3 лет,Проектная работа,https://hh.ru/vacancy/83176671
Разработчик 1С,,Алматы,МК-Золото ломбард,18-07-2023,"Высшее техническое образование. Способность работать с чужим кодом, анализ, контроль и улучшение качества кода. Профессиональный опыт программирования на базе 1...","Поддержка пользователей ERP, Документооборот корпоративных систем на базе 1С. Написание технического задания совместно с пользователями. Разработка технических заданий. ",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83621357
Full Stack Developer,,Астана,Eurasia Group Kazakhstan,10-07-2023,"Уверенные знания Python / Django. Уверенное знание JS (ES5, ES6). Уверенное знание React или Vue.js. Возможность сверстать страничку используя...",Доработка существующих проектов. Разработка API. Оперативно сдавать текущие проекты и приступать к новым. Проектирования архитектур веб-приложения. Проверка кода других...,,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/81846032
Backend Software Developer,,Алматы,Amway Казахстан,17-07-2023,"Higher Education, Computer Information Systems, BA/BS Degree. Previous experience in Software Development minimum 6 years. Thorough working knowledge of...","Analyzes, designs, codes, implements and modifies software-programming applications and software products. Writes code and program documentation. Programs, tests and...",,Более 6 лет,Полная занятость,https://hh.ru/vacancy/82760625
Business Developer (Mining Conveyor Material),400000 - 500000 KZT,Алматы,БОНШАР,19-07-2023,"Fluent in English and Russian, with excellent communication and negotiation skills. Previous experience in sales within the mining industry is...",Facilitate and supervise the initial phase of local production launch at KazRoll. Maintain regular communication and coordination between KazRoll and...,,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/83717738
Frontend разработчик Vue.js (middle),600000 - 700000 KZT,Астана,АДмастерс,19-07-2023,Опыт коммерческой frontend разработки от 3-х лет. Знание современных стандартов и методов разработки веб-приложений. Уверенное владение Vue2...,"Поддерживать и развивать архитектуру проекта. Поднимать новый проект для переноса сайта на новые технологии (TypeScript, Vue3 +Vuetify). ",,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/82730719
Middle Go Developer,,Алматы,One technologies,23-07-2023,Опыт разработки Golang от 3х лет. Четкое понимание принципов ООП. Опыт работы с большими объёмами данных. Знание принципов высоконагруженных...,Разработка микросервисов в рамках проектов компании. Построение архитектуры для выделенного сервиса. Проектирование интерфейсов между компонентами или сервисами системы. ,,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/83515563
Backend-разработчик php,300000 KZT,Астана,ЦИТ Орлеу,03-07-2023,"Знание и понимание принципов ООП, SOLID, MVC и паттернов проектирования. Уверенное знание PHP7, SQL (опыт работы с PostgreSQL приветствуется). ","Проектирование и разработка новых сервисов и поддержка существующих, рефакторинг и оптимизация существующего кода. Командное проектирование решений для реализации задуманного функционала.",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/82918037
Training & Development Manager,,Алматы,АСБИС Казахстан,19-07-2023,Previous experience as a Training & Development Manager or in a similar field. Proficiency in English and Russian. Excellent verbal and...,We are looking for an experienced Training & Development Manager for Breezy Company to improve the productivity of the employees. ,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83707960
Программист 1С,400000 - 1000000 KZT,Астана,АПАГО,03-07-2023,Опыт работы на аналогичной должности от 6 лет. Уверенное знание предметной области. Умение формализовать и реализовать требования клиента. ,"Доработка конфигураций 1С под нужды клиента на платформе 2.0, 3.0. Создание новых форм документов, отчетов, обработок. ",,Более 6 лет,Полная занятость,https://hh.ru/vacancy/82917973
Python-разработчик в команду инфраструктуры,,Астана,Яндекс,27-06-2023,Имеете опыт разработки на любом языке программирования более двух лет и желание переключиться и писать на Python. Можете писать эффективный...,Готовы работать в команде. Работали с *nix-подобными ОС.,,Более 6 лет,Полная занятость,https://hh.ru/vacancy/81208895
C# разработчик (Senior),,Алматы,ALSER (Gulser Computers),19-07-2023,"Опыт работы с .NET Framework, .NET Core. Опыт работы с MSSQL. Четкое понимание и применение паттернов проектирования в проектах (способность...",Разработка программного обеспечения. Сопровождение и модификация готового и/или внедряемого программного обеспечения.,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83673025
Ведущий программист 1С / Senior 1C developer,,Алматы,"Интертоп Центральная Азия ,ТМ (INTERTOP)",01-07-2023,"Опыт работы с 1С более 6-и лет. - Есть опыт управления командой, проектами. - Понимаешь архитектуру 1С и можешь...",,,Более 6 лет,Полная занятость,https://hh.ru/vacancy/76240928
PHP-разработчик (Laravel) Junior+/Middle,200000 - 500000 KZT,Алматы,MOVE BUSINESS GROUP,26-06-2023,Знание языка программирование PHP. Знание REST API. Обязательно: знание фреймворка : Laravel. Умение разбираться в чужом коде. Умение работать с git...,"Разработка новых WEB-приложений (на PHP, Laravel). Доработка существующих проектов. Разработка API. Оперативно сдавать текущие проекты и приступать к новым.",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/82442112
IOS Developer (Middle/Senior),2000 - 4000 USD,Астана,OGD Solutions,23-07-2023,"At least 3 years of experience with Swift or Objective-C. Experience with Cocoa-Touch, IOS SDK. Understanding of Swift...",,,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/82736576
1C программист (Middle+),,Алматы,АНКОР Центральная Азия,24-07-2023,Наличие опыта автоматизации средних и крупных предприятий. Знание архитектуры и уверенное владение средствами разработки 1C:Предприятия 8.х. ,"Поддержка и разработка 1С 8.2 - 8.3 различных типовых конфигураций СНГ - основная часть УТ 11, розница. ",,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/83918651
Программист 1С,100000 - 150000 RUR,Астана,EFSOL,17-07-2023,"Знание типового функционала конфигурации 1С: БП. Уверенное программирование в среде 1С Предприятие 8.3, уверенное знание СКД. ",Участвовать в процессах оценки и выбора оптимальных решений для автоматизации бизнеса. Развивать и сопровождать нетиповые конфигурации (упр. формы). ,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83539917
Программист 1С (разработчик 1С),300000 - 800000 KZT,Усть-Каменогорск,ЭКСАР,02-07-2023,Уверенное знание 1С УТ Казахстан 2.2 и 1С Бухгалтерия для Казахстана 3.0. Знания РИБ. ,"Решение задач по доработке и сопровождению различных конфигураций 1С: УТ Казахстан, 1С: Бухгалтерия Казахстан. Нетиповые обновления, доработки конфигураций...",,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/82878334
"Java developer (Strong Middle, Senior)",,Алматы,Мобайл Телеком-Сервис (Объединенная Компания Tele2/ALTEL),12-07-2023,"Опыт работы c: Java, Spring, Java EE, JBoss AS, работа с БД Oracle (SQL, PL/SQL), Git, Docker, K8...","Разработка программ и алгоритмов, их тестирование и отладка. Взаимодействие с сотрудниками Компании на предмет уточнений требований по заданиям. ",,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/83342731
Программист логики игровых юнитов,,Алматы,Eagle Dynamics,13-07-2023,"Уверенное знание современного С++ (Windows, компилятор MSVC). Умение разбираться в коде и его отлаживать. Уверенное владение отладчиком (MS Visual Studio). ","Реализация логики (искусственный интеллект) игровых юнитов различных типов (наземные юниты-пехотинцы, пилот в кабине летательного аппарата, палубная команда корабля, техническая...",,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/80616835
Специалист по разработке 1С (Программист 1С),,Алматы,Apple City Corps,27-06-2023,Опыт работы в IT сфере не менее 3-х лет. Владение технологиями СКД. Владение программой 1С версия 8.3...,Участие в разработке и внедрении проектов 1С продуктов. Внесение изменений в программные средства 1С. Сопровождение 1С. ,,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/81493417
"Middle Backend Developer/Разработчик-программист (PHP, Laravel)",400000 - 600000 KZT,Астана,Canvas,21-07-2023,Опыт работы в сфере разработки сайтов от 2-х лет и выше. Опыт работы в backend (PHP) от 1-го...,"Разработка backend части сайта, взаимодействие с frontend-разработчиками при создании rest-сервисов. Настройка и разворачивание новых проектов на сервере. ",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83815657
WordPress developer,,Петропавловск,Setronica,21-07-2023,Умение разбираться в чужом коде. — Уметь определять сроки выполнения поставленных задач. — Умение работать в команде и самостоятельно. — Опыт работы от...,"Устранение ошибок. — Верстка. — Создание элементов, фильтров, форм. — Оптимизация сайтов. — Доработка и разработка нового функционала сайтов. Для каждого сотрудника разрабатывается индивидуальный...",,От 1 года до 3 лет,Частичная занятость,https://hh.ru/vacancy/80792990
Data-engineer/Python developer,,Алматы,ASTER AUTO,05-07-2023,Опыт работы с реляционным базами данных: Должны быть уверенные навыки работы с SQL (PLSQL или MySQL). Опыт в разработке\поддержании...,Участие в проектировании и разработке инфраструктуры данных. Поддержка и мониторинг существующей инфраструктуры данных. Участие в совместной разработке витрин для аналитиков...,,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/81511067
Middle/Senior Python-разработчик (удаленно),,Астана,Хенкин Александр Маркович,21-07-2023,Есть хороший опыт работы с Python (Django) или Ruby on Rails. У тебя есть опыт работы в команде в любой...,"Используем Django, Ruby on Rails, Postgres, Elastic, Next/Nuxt JS. А также, GitLab, Rollbar, Centry, Docker, Redis. Рабочая коммуникация в...",,Более 6 лет,Полная занятость,https://hh.ru/vacancy/83645239
"Инженер-программист (отдел автоматизации производства, Челябинская область)",,Актобе,Чебаркульская птица,11-07-2023,"Образование среднее специальное, высшее. Программирование верхнего или нижнего уровня.",Разработка и внедрение программных комплексов на производствах.,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83280890
"Инженер-программист (отдел автоматизации производства, Челябинская область)",,Костанай,Чебаркульская птица,11-07-2023,"Образование среднее специальное, высшее. Программирование верхнего или нижнего уровня.",Разработка и внедрение программных комплексов на производствах.,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83280893
Front-end developer - Flutter,,Алматы,Gethins ltd,30-06-2023,"Опыт работы и понимание Flutter, включая создание мобильных приложений с нуля. Сильные навыки в JavaScript (ES6+), включая знание...",Масштабирование архитектуры проекта по мере роста нагрузки и функционала. Оптимизация производительности текущих решений. Написание кода и проведение ревью.,,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/82842733
Программист 1С,300000 - 900000 KZT,Алматы,1С:Франчайзи FAVOR-IT,23-07-2023,"Высшее образование, наличие сертификатов 1С приветствуется. Опыт работы с платформой 1С 8 не менее 1-го года (программирование). ","Программирование на платформе 1С:Предприятие 8. В зависимости от квалификации и специализации выполнение работ по обновлению доработанных конфигураций, создание...",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83014664
"Senior Java Developer, AWS (remote)",5000 - 6000 USD,Алматы,COMTEK Inc.,21-07-2023,"опыт с инфраструктурой AWS, развертывания и обслуживания программного обеспечения в публичных облаках. - солидные знания основ информатики, структур данных и алгоритмов. - ","5+ лет коммерческой разработки на Java: Microservices, Springboot. - задачами с Restful API, написанием прокси API на платформах Apigee Edge...",,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/83110574
Старший программист 1С,,Алматы,FESCO (ПАО Дальневосточное морское пароходство),04-07-2023,Знание инструментов разработки и объектов платформы 1С 8.3. Отличные навыки программирования управляемого интерфейса 1С (тонкий клиент и...,Программирование задач на 1С. Часто - по постановке от архитектора. Но не всегда. Мы ценим индивидуальный подход и часто доверяем...,,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/81568927
PHP-разработчик,,Костанай,МФО LFTech (ТМ Деньги Маркет),26-06-2023,"Необходимые навыки: — Уверенное знание PHP. — Фреймворки: Yii2/Symfony. — Хорошее знание mySQL/PostgreSql, GIT, Docker, командной строки Linux. — ",,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/82383013
Full-stack Web Developer,,Астана,ROQED,26-06-2023,"PHP (Laravel). JavaScript (Vue.js либо React). MySQL. HTML, CSS (SCSS).",Поддерживать текущие и создавать новые интерактивные web-проекты. Участвовать в исследованиях и отработке технологий и пайплайнов. Работать с популярными фреймворками.,,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/78615206
Flutter разработчик,300000 - 500000 KZT,Алматы,MOVE BUSINESS GROUP,05-07-2023,Умение и опыт разработки на Flutter. Наличие в портфолио успешно реализованных проектов. Опыт разработки Frontend /мобильных приложений с нуля.,Кросс-платформенная разработка мобильного приложения. Создание нового и оптимизация работы имеющегося функционала.,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83040921
Senior backend разработчик,,Алматы,Микрофинансовая организация KMF(КМФ),03-07-2023,Высшее образование. Опыт работы на Golang от 3-х лет и выше. Умение построения архитектуры. Стэк:,"Разработка сервисов для внутреннего потребителя. Разработка интеграционных решение с внешними сервисами (гос.базы, банки, лендинги и прочее). Разработка сервисов для внешнего...",,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/82901709
IT Product manager (Digital Product Development Manager),,Алматы,АНТАЛ БИЗНЕС РЕШЕНИЯ (ТМ Antal Kazakhstan),24-07-2023,"Possession of a graduate degree in Information Systems, Business Analytics, Digital Technology, or Software Development. Extensive experience of at least...","Lead and oversee the development team in implementing digital tools on the e-commerce platform, as well as other digital...",,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/83682792
Разработчик 1С,,Алматы,Almatytrade,11-07-2023,"Постоянное повышение квалификации и уровня знаний. Обязательно: Умение программировать на языке 1С. Знание конфигурации 1С Бухгалтерия, ЗУП, УТ...","Сопровождение, разработка и участие во внедрении программных приложений на платформе 1С (УТ, ЗУП, Розница, Бухгалтерия). Интеграция с различными программными...",,Более 6 лет,Полная занятость,https://hh.ru/vacancy/83250176
Senior developer в отдел по автоматизации,,Алматы,MAGNUM,18-07-2023,"Высшее профессиональное образование (техническое, экономическое/финансовое, математическое, в сфере информационных технологий). Опыт работы от 3 лет. Опыт разработки RPA решений. ","Программирования Python, JS и т.д. Доработка и улучшение существующих решений. Управление глобальными состояниями: Redux + Thunk.",,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/83586054
C# разработчик,50000 - 140000 RUR,Павлодар,Cybernetically Inc.,24-07-2023,Отслеживание последних тенденций и новых технологий в индустрии. Профессиональный или любительский опыт в разработке на C# и знание .NET-фреймворков. ,"Вы будете работать в тесном взаимодействии с нашей командой разработчиков и дизайнеров, внося свой вклад в создание первоклассных решений. ",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83312072
Разработчик BPM-систем (Эксперт),,Алматы,Банк ЦентрКредит,11-07-2023,"Высшее образование (техническое/ математическое). Не менее 1-2 лет на аналогичной позиции. Знание С# (ASP.NET MVC), TypeScript, JavaScript, ООП (объектно...",,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83290775
Инженер-программист 1С,,Павлодар,КМГ-Кумколь,30-06-2023,"Средне-специальное (техническое, информационные технологии). Высшее профессиональное (техническое, информационные технологии).","Разработка, доработка и поддержка типовых/нетиповых конфигураций 1С. Интеграция между различными системами 1С. Администрирование систем 1С (обновление...",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/81359461
Middle 1С разработчик,,Алматы,Микрофинансовая организация KMF(КМФ),11-07-2023,,"Разработка на базе 1С и доработка существующей системы. Исправление инцидентов, поступающих из Service Desk. Экспертная оценка доработок в 1...",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/80332503
Middle React разработчик,,Алматы,«ФИНАНСОВЫЙ ХОЛДИНГ «РЕСПУБЛИКА»,05-07-2023,Стаж работы во Frontend разработке 3 года (на React не менее 2 лет). Отличное знание JavaScript/TypeScript/HTML/CSS. ,Реализация бизнес-логики приложения. Исправление и доработка текущих модулей и функций. Участие в принятии архитектурных решений.,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83030341
Старший консультант-разработчик,,Алматы,Biometric(Биометрик),03-07-2023,Понимание и опыт работы с основными компонентами WebRTC. . Знание и опыт работы с серверами STUN/TURN для обеспечения связи через...,Консультация на 5-10 часов.,,От 3 до 6 лет,Проектная работа,https://hh.ru/vacancy/82916975
Web developer,,Талдыкорган,Частная компания “Automated Communication Solutions Ltd.”,22-07-2023,"Знание HTML5, CSS, JavaScript (jQuery, Ajax), Bootstrap, Laravel. Понимание клиент-серверной архитектуры HTTP протокола, умение писать код, которому не...",Доработка существующего функционала корпоративной CRM системы. Автоматизация бизнес процессов предприятия созданием корпоративных подпрограмм. Создание нового функционала. Участие в разработке и...,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83677412
Middle+ Python Developer (Django),,Алматы,Новео,04-07-2023,"Опыт работы с Python от 3х лет. Знания и опыт работы с Django. Отличные знание баз данных: запросы, индексы...",,,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/79462058
1С Разработчик,,Алматы,Петрофон,21-07-2023,Опыт разработки на платформе 1С: Предприятие 8.2-8.3 не менее 2х лет. Знание языка запросов и...,"Доработка и сопровождение подсистем и модулей существующей конфигурации на базе платформы 1С 8 (УТ, БК, ЗУП). Доработка правил обмена...",,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/82232555
Fullstack PHP разработчик (Laravel),400000 - 550000 KZT,Алматы,Baraholka-Express.kz,08-07-2023,"Опыт работы на позициях Fullstack-разработчик. Опыт в разработке на Laravel не менее 2 лет. Умение разрабатывать высокопроизводительный, масштабируемый и...","Реализация функционала на основании ТЗ. Взаимодействие с командой, участие в принятии решений об оптимальных путях реализации отдельных модулей и продукта...",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/82273003
Python Backend разработчик,,Алматы,Микрофинансовая организация Шинхан Финанс,22-07-2023,"В микрофинансовую организацию «Шинхан Финанс», требуется Python Backend разработчик опытом работы не менее 3 лет. Знание Python не ниже уровня...",Умение давать оценку сроков выполнения задач и соблюдать их или вовремя сообщать о проблемах с соблюдением сроков. Работа в международной...,,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/81930964
Python-разработчик в команду инфраструктуры,,Алматы,Яндекс,27-06-2023,Имеете опыт разработки на любом языке программирования более двух лет и желание переключиться и писать на Python. Можете писать эффективный...,Готовы работать в команде. Работали с *nix-подобными ОС.,,Более 6 лет,Полная занятость,https://hh.ru/vacancy/81208896
Middle Frontend разработчик (react js),,Астана,BI-Development (ТМ BI GROUP),05-07-2023,"Умение писать чистый, поддерживаемый код. Умение разбираться в чужом коде. Инициативность и самостоятельность. Умение профилировать и отлаживать код, писать тесты. ",Технологический стек:,,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/83039837
Junior/middle PHP разработчик (Bitrix24),,Караганда,ADM Company,21-07-2023,"Опыт и уверенные знания PHP, JavaScript и jQuery, верстки HTML + CSS, MySQL. Знание типового функционала CMS 1С-Bitrix...","Доработка, оптимизация, создание новых модулей и бизнес-процессов на 1С-Bitrix24. Интеграция Bitrix24 с 1С и...",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/78767226
PHP FullStack разработчик,,Астана,ATBPOS,23-07-2023,"Знания PHP 7 и выше. Знания HTML, CSS, Bootstap. Знания JS, Jquery. Знания принципов MVC. Понимание ООП. Опыт использования PHP...",,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83438619
"Разработчик мобильного приложения на IOS (middle, senior)",,Алматы,"ALSECO, АО",22-07-2023,"Умение работать в команде. Будет плюсом опыт работы в Postman, Jira, Figma, CI/CD.",Разрабатывать мобильные приложения под iOS. Сопровождать и модернизировать уже существующие разработки. Принимать участие в совершенствовании процессов разработки/сопровождения программного обеспечения. ,,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/82037069
Стажер-программист 1С,,Алматы,Диалог-Сервис,23-07-2023,"Свидетельство по завершению курса. У тебя законченное высшее или средне-специальное образование в сфере программирования (it) ! ! ! Ты ответственный, целеустремлённый и...",Бесплатное обучение работе в программе 1С от администрирования до программирования.,,Нет опыта,Стажировка,https://hh.ru/vacancy/82706304
Веб-программист,,Алматы,Effective Media Liaison,22-07-2023,"Опыт работы с Back-end (PHP7+, Mysql, Memcache, Redis, Sphinx,RESTFull, Git\Gitlab, Clickhouse). Опыт работы с Front...",Работа c крупными высоконагруженными интернет-проектами. Разработка и внедрение нового функционала. Выявление и исправление ошибок. Тех. поддержка сайтов компании. ,,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/80275391
Senior Full stack разработчик (Javascript),800000 - 1200000 KZT,Астана,Inter Solutions,16-07-2023,Опыт работы в Software Development: 4 года. Уверенное владение одним из языков программирования. Знание и опыт работы с Web Stack...,"Full Stack разработка нового функционала. Поддержка существующего функционала. Работа с Camunda BPMS. Работа с Tech Stack'ом:​​​​​​​. JavaScript, TypeScript. ",,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/83500436
Программист АСУТП,,Алматы,АНКОР Центральная Азия,03-07-2023,"Конструирование АСУ посредством использования особенных математических и экономических методов и принципов. Требования к опыту: Знание специальных программ: WinCC, WinCC OA...",Внедрение разработанных АСУ в производственную деятельность. Изучение и анализ способов управления организацией. Составление технических заданий для других работников. ,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/82889245
Бэк-енд разработчик,,Алматы,Сәтті Жұлдыз,10-07-2023,"Уверенное знание GoLang. Опыт реализации сложных и высоконагруженных проектов. Работа с базами данных (SQL, NoSQL). Опыт работы с Rest API...",Поддержка текущей функциональности и разработка новой(будет много). Автоматизация работы бэк-офиса и запуск новых продуктов. Интеграция с системами и...,,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/83190190
PHP-разработчик (Bitrix),,Караганда,Эм Си Арт,19-07-2023,Уверенно знаешь PHP 7+. Хорошо знаешь платформу Битрикс. Пишешь свои модули и компоненты. Умеешь работать с Git. ,С нуля разрабатывать модули для сайтов и корпоративных порталов. Дорабатывать штатные инструменты Битрикса. Оптимизировать существующие решения. Настраивать интеграции с помощью...,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83676790
